region_id,region_name,fault_distance_m,fault_intersects,geology_type_joined,soil_type_joined,groundwater_mean,slope_mean,weathering_joined,fault_score,geology_score,soil_score,groundwater_score,slope_score,weathering_score,active_weight_sum,final_risk_score,risk_grade,land_use_recommendation
G024_034,grid_G024_034,,False,,SM,4.2,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G024_036,grid_G024_036,,False,,SM,1.315721649484536,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G024_037,grid_G024_037,,False,,GM,-1.7278538812785387,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G024_038,grid_G024_038,,False,,SR,1.0999999999999999,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G024_039,grid_G024_039,,False,,SM,-3032.439696969697,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G024_040,grid_G024_040,,False,,GC,0.9210526315789473,,,0,0,45.0,100.0,0,0,0.35,68.57142857142857,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G024_046,grid_G024_046,,False,,CL,-566.9584905660378,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_016,grid_G025_016,,False,,SM,-1.9,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_018,grid_G025_018,,False,,SM,-2.5962962962962965,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_019,grid_G025_019,,False,,SR,0.0,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_020,grid_G025_020,,False,,SM,-1.9199395770392749,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_021,grid_G025_021,,False,,SM,-0.35071090047393366,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_022,grid_G025_022,,False,,SM,-1.1971014492753624,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_023,grid_G025_023,,False,,SM,-0.7509090909090909,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_025,grid_G025_025,,False,,SR,27.6681990521327,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G025_027,grid_G025_027,,False,,SM,-1.9797297297297298,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_028,grid_G025_028,,False,,SM,-0.6923076923076923,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_030,grid_G025_030,,False,,SM,-5.083333333333333,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_032,grid_G025_032,,False,,SM,-5.235433070866142,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_033,grid_G025_033,,False,,SM,-2.944358974358974,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_034,grid_G025_034,,False,,SM,-24.498531468531468,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G025_035,grid_G025_035,,False,,CL,-3.0478964401294495,,,0,0,75.0,60.0,0,0,0.35,68.57142857142857,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_036,grid_G025_036,,False,,CL,-123.03281544256122,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_037,grid_G025_037,,False,,SM,-254.04388308977036,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G025_038,grid_G025_038,,False,,CL,-0.38213740458015255,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G025_039,grid_G025_039,,False,,SM,-1.0979999999999999,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_041,grid_G025_041,,False,,,-3.6604444444444444,,,0,0,0.0,60.0,0,0,0.35,25.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G025_042,grid_G025_042,,False,,CH,,,,0,0,90.0,0.0,0,0,0.35,51.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G025_046,grid_G025_046,,False,,SM,-1602.859983974359,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G025_047,grid_G025_047,,False,,SM,1.3162162162162163,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G025_048,grid_G025_048,,False,,SM,-2989.009054290718,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G025_049,grid_G025_049,,False,,SR,-299.1460232945092,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G025_050,grid_G025_050,,False,,기타,-6999.085714285714,,,0,0,50.0,10.0,0,0,0.35,32.85714285714286,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_016,grid_G026_016,,False,,CL,-0.6473684210526316,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G026_018,grid_G026_018,,False,,CL,0.0,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G026_020,grid_G026_020,,False,,SM,-4.132692307692308,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_022,grid_G026_022,,False,,SM,-0.9533190578158458,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_023,grid_G026_023,,False,,SM,-2.048450704225352,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_024,grid_G026_024,,False,,SM,-0.295703125,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_025,grid_G026_025,,False,,SR,-0.005294117647058749,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_026,grid_G026_026,,False,,WR,2.3690322580645162,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_027,grid_G026_027,,False,,SN,-1.3096774193548388,,,0,0,50.0,80.0,0,0,0.35,62.85714285714286,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_028,grid_G026_028,,False,,SR,-3.404424778761062,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_029,grid_G026_029,,False,,SM,-1.475,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_032,grid_G026_032,,False,,SM,-4.188721804511278,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_033,grid_G026_033,,False,,SM,-9.013756613756613,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_034,grid_G026_034,,False,,SM,-3.5349999999999997,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_035,grid_G026_035,,False,,CL,-1835.1652589641433,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_036,grid_G026_036,,False,,SM,-1925.3077537796976,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_037,grid_G026_037,,False,,SM,-0.9371607843137256,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_038,grid_G026_038,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_039,grid_G026_039,,False,,WR,-3.7777777777777777,,,0,0,35.0,60.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_041,grid_G026_041,,False,,SM,-10333.729520295203,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_042,grid_G026_042,,False,,SM,-3089.265131578947,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_044,grid_G026_044,,False,,CL,-4.530208333333333,,,0,0,75.0,60.0,0,0,0.35,68.57142857142857,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_045,grid_G026_045,,False,,SM,-3.1468309859154933,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_046,grid_G026_046,,False,,SR,0.4718384074941452,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_047,grid_G026_047,,False,,SM,-0.1111111111111111,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G026_048,grid_G026_048,,False,,MWR,-9999.0,,,0,0,50.0,10.0,0,0,0.35,32.85714285714286,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G026_049,grid_G026_049,,False,,CL,-24.497425742574254,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G026_050,grid_G026_050,,False,,,-5.881395348837209,,,0,0,0.0,35.0,0,0,0.35,15.000000000000002,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_018,grid_G027_018,,False,,SC,-0.9511627906976744,,,0,0,65.0,100.0,0,0,0.35,80.0,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G027_021,grid_G027_021,,False,,SM,-4.200869565217391,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_022,grid_G027_022,,False,,SM,-2.438316151202749,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_023,grid_G027_023,,False,,SM,-0.5262090483619345,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_024,grid_G027_024,,False,,SM,-5.81327731092437,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_025,grid_G027_025,,False,,HR,-5.460622710622711,,,0,0,10.0,35.0,0,0,0.35,20.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_026,grid_G027_026,,False,,SM,-1.8178982597054887,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_027,grid_G027_027,,False,,SM,-3.7764172335600907,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_028,grid_G027_028,,False,,SM,-2.539085239085239,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_029,grid_G027_029,,False,,SR,-3.569964664310954,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_030,grid_G027_030,,False,,SM,-1.6525862068965516,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_031,grid_G027_031,,False,,SM,-5.2,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_032,grid_G027_032,,False,,null,-7.774,,,0,0,50.0,35.0,0,0,0.35,43.57142857142858,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_033,grid_G027_033,,False,,SM,-2.714864864864865,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_034,grid_G027_034,,False,,SM,-5.694891304347825,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_035,grid_G027_035,,False,,WR,-56136.609732937686,,,0,0,35.0,10.0,0,0,0.35,24.28571428571429,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_036,grid_G027_036,,False,,SM,-5.5663865546218485,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_037,grid_G027_037,,False,,SM,-3.7151154313487242,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_038,grid_G027_038,,False,,SM,-4118.107942643392,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_039,grid_G027_039,,False,,WR,-34724.01388888889,,,0,0,35.0,10.0,0,0,0.35,24.28571428571429,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_041,grid_G027_041,,False,,SM,-2730.7090909090907,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_042,grid_G027_042,,False,,MR,-4.513744075829384,,,0,0,15.0,60.0,0,0,0.35,34.285714285714285,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_043,grid_G027_043,,False,,,-2.7743589743589743,,,0,0,0.0,80.0,0,0,0.35,34.285714285714285,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_044,grid_G027_044,,False,,SM,-4.4953125,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_045,grid_G027_045,,False,,SM,-1583.1036939313985,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G027_046,grid_G027_046,,False,,SM,-4.370517241379311,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_048,grid_G027_048,,False,,GP,-7.9,,,0,0,25.0,35.0,0,0,0.35,29.28571428571429,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_049,grid_G027_049,,False,,SM,2.9890322580645163,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G027_050,grid_G027_050,,False,,SR,47.75557692307692,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G027_051,grid_G027_051,,False,,CL,-22993.966844919785,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G027_052,grid_G027_052,,False,,CL,-1419.0,,,0,0,75.0,10.0,0,0,0.35,47.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_017,grid_G028_017,,False,,ML,-1.97,,,0,0,65.0,80.0,0,0,0.35,71.42857142857143,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_018,grid_G028_018,,False,,WR,-7.236899038461539,,,0,0,35.0,35.0,0,0,0.35,35.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G028_019,grid_G028_019,,False,,SM,-1.6465346534653464,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_020,grid_G028_020,,False,,SM,-1.1304597701149424,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_021,grid_G028_021,,False,,SM,-3.6545454545454548,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_022,grid_G028_022,,False,,SM,-2578.540493562232,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G028_023,grid_G028_023,,False,,SR,-1.6846055979643766,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_024,grid_G028_024,,False,,HR,-3.5353926701570684,,,0,0,10.0,60.0,0,0,0.35,31.42857142857143,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G028_025,grid_G028_025,,False,,SM,-0.4682242990654205,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_026,grid_G028_026,,False,,SM,-0.08556748466257666,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_027,grid_G028_027,,False,,SM,-3.7075575497463906,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_028,grid_G028_028,,False,,SM,-0.9523274478330658,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_029,grid_G028_029,,False,,SM:실트질 모래,-2.844155844155844,,,0,0,50.0,80.0,0,0,0.35,62.85714285714286,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G028_030,grid_G028_030,,False,,GM,-2.9305084745762713,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_031,grid_G028_031,,False,,SM,-5.089473684210526,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G028_032,grid_G028_032,,False,,SM,-6.308653846153846,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
